work_year,job_title,job_category,salary_in_usd,experience_level,company_location
2023,Data Scientist,Data Science and Research,127950,Senior,United States
2023,Data Scientist,Data Science and Research,123040,Mid-level,United Kingdom
2023,Data Scientist,Data Science and Research,86128,Mid-level,United Kingdom
2023,Data Analyst,Data Analysis,85256,Entry-level,United States
2023,Data Analyst,Data Analysis,71615,Entry-level,United States
2023,Data Scientist,Data Science and Research,100000,Entry-level,United States
2023,Research Analyst,Data Science and Research,100000,Mid-level,United States
2023,Data Engineer,Data Engineering,185000,Executive,United States
2023,Data Engineer,Data Engineering,125000,Executive,United States
2023,Data Management Analyst,Data Management and Strategy,60000,Entry-level,United States
2023,Data Management Analyst,Data Management and Strategy,52000,Entry-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,300000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,260000,Senior,United States
2023,Data Scientist,Data Science and Research,225000,Senior,United States
2023,Data Scientist,Data Science and Research,170000,Senior,United States
2023,Business Intelligence Analyst,BI and Visualization,100000,Senior,United States
2023,Business Intelligence Analyst,BI and Visualization,80000,Senior,United States
2023,Machine Learning Modeler,Machine Learning and AI,204500,Senior,United States
2023,Machine Learning Modeler,Machine Learning and AI,142200,Senior,United States
2023,Data Scientist,Data Science and Research,297300,Senior,United States
2023,Data Scientist,Data Science and Research,198200,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,240000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,185000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,79600,Senior,United States
2023,Applied Scientist,Data Science and Research,222200,Senior,United States
2023,Data Engineer,Data Engineering,110000,Senior,United States
2023,Data Engineer,Data Engineering,95000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,324000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,159000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,207700,Senior,Canada
2023,Machine Learning Engineer,Machine Learning and AI,133700,Senior,Canada
2023,Research Analyst,Data Science and Research,71000,Mid-level,United States
2023,Research Analyst,Data Science and Research,57000,Mid-level,United States
2023,Data Analyst,Data Analysis,59000,Mid-level,United States
2023,Data Analyst,Data Analysis,50000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,234000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,208000,Senior,United States
2023,Analytics Engineer,Leadership and Management,187000,Senior,United States
2023,Analytics Engineer,Leadership and Management,128000,Senior,United States
2023,AI Engineer,Machine Learning and AI,50000,Mid-level,Canada
2023,Data Scientist,Data Science and Research,64781,Mid-level,Spain
2023,Data Scientist,Data Science and Research,57223,Entry-level,Netherlands
2023,Data Science Consultant,Data Science and Research,21000,Mid-level,Luxembourg
2023,Data Analyst,Data Analysis,135000,Mid-level,United States
2023,Data Analyst,Data Analysis,120000,Mid-level,United States
2023,Data Architect,Data Architecture and Modeling,150000,Mid-level,United States
2023,Data Architect,Data Architecture and Modeling,140000,Mid-level,United States
2023,Data Scientist,Data Science and Research,280000,Senior,United States
2023,Data Scientist,Data Science and Research,190000,Senior,United States
2023,Business Intelligence Engineer,BI and Visualization,43064,Mid-level,United Kingdom
2023,Machine Learning Engineer,Machine Learning and AI,245700,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,132300,Senior,United States
2023,Data Specialist,Data Management and Strategy,90000,Mid-level,United States
2023,Data Specialist,Data Management and Strategy,80000,Mid-level,United States
2023,Data Scientist,Data Science and Research,212000,Mid-level,United States
2023,Data Scientist,Data Science and Research,93300,Mid-level,United States
2023,Data Engineer,Data Engineering,58300,Mid-level,United States
2023,Data Analyst,Data Analysis,145640,Senior,United States
2023,Data Analyst,Data Analysis,84400,Senior,United States
2023,Data Engineer,Data Engineering,300000,Senior,United States
2023,Data Engineer,Data Engineering,195000,Senior,United States
2023,Data Architect,Data Architecture and Modeling,190000,Senior,Canada
2023,Data Architect,Data Architecture and Modeling,107500,Senior,Canada
2023,Data Analyst,Data Analysis,105000,Senior,United States
2023,Data Analyst,Data Analysis,75000,Senior,United States
2023,Data Analyst,Data Analysis,98000,Senior,United States
2023,Data Scientist,Data Science and Research,236160,Senior,United States
2023,Data Scientist,Data Science and Research,159408,Senior,United States
2023,Data Analyst,Data Analysis,115000,Senior,United States
2023,Data Analyst,Data Analysis,85000,Senior,United States
2023,Data Product Manager,Leadership and Management,145000,Senior,United States
2023,Data Product Manager,Leadership and Management,120000,Senior,United States
2023,Data Analyst,Data Analysis,120350,Senior,United States
2023,Data Analyst,Data Analysis,74400,Senior,United States
2023,Data Analyst,Data Analysis,158494,Senior,United States
2023,Data Analyst,Data Analysis,88052,Senior,United States
2023,Analytics Engineer,Leadership and Management,181500,Senior,United States
2023,Analytics Engineer,Leadership and Management,127000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,300000,Mid-level,United States
2023,Machine Learning Engineer,Machine Learning and AI,260000,Mid-level,United States
2023,BI Data Analyst,Data Analysis,25000,Entry-level,Netherlands
2023,Machine Learning Engineer,Machine Learning and AI,225300,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,197400,Senior,United States
2023,Data Engineer,Data Engineering,205500,Senior,United States
2023,Data Engineer,Data Engineering,128500,Senior,United States
2023,Data Architect,Data Architecture and Modeling,191600,Senior,United States
2023,Data Architect,Data Architecture and Modeling,125600,Senior,United States
2023,Data Scientist,Data Science and Research,130410,Mid-level,United States
2023,Data Scientist,Data Science and Research,92000,Mid-level,United States
2023,Data Scientist,Data Science and Research,183900,Senior,United States
2023,Data Scientist,Data Science and Research,108800,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,275000,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,121200,Senior,United States
2023,Data Scientist,Data Science and Research,231250,Senior,United States
2023,Data Scientist,Data Science and Research,111000,Senior,United States
2023,Data Engineer,Data Engineering,300000,Senior,United States
2023,Data Engineer,Data Engineering,130000,Senior,United States
2023,Data Engineer,Data Engineering,210500,Mid-level,United States
2023,Data Engineer,Data Engineering,105300,Mid-level,United States
2023,Data Engineer,Data Engineering,158400,Mid-level,United States
2023,Data Engineer,Data Engineering,85800,Mid-level,United States
2023,Data Scientist,Data Science and Research,156100,Senior,Canada
2023,Data Scientist,Data Science and Research,100400,Senior,Canada
2023,Data Analyst,Data Analysis,134200,Senior,United States
2023,Data Analyst,Data Analysis,103200,Senior,United States
2023,Data Analyst,Data Analysis,85000,Mid-level,United States
2023,Data Scientist,Data Science and Research,220000,Senior,United States
2023,Data Scientist,Data Science and Research,160000,Senior,United States
2023,Data Analyst,Data Analysis,95000,Senior,United States
2023,Data Analyst,Data Analysis,95400,Mid-level,United States
2023,Data Analyst,Data Analysis,57800,Mid-level,United States
2023,Data Scientist,Data Science and Research,86000,Mid-level,United States
2023,Data Analyst,Data Analysis,125000,Executive,United States
2023,Data Analyst,Data Analysis,87500,Executive,United States
2023,Machine Learning Engineer,Machine Learning and AI,170000,Senior,United States
2023,Data Engineer,Data Engineering,133200,Senior,United States
2023,Data Engineer,Data Engineering,84000,Senior,United States
2023,Data Analyst,Data Analysis,171000,Senior,United States
2023,Data Analyst,Data Analysis,93000,Senior,United States
2023,Analytics Engineer,Leadership and Management,216450,Senior,United States
2023,Analytics Engineer,Leadership and Management,123750,Senior,United States
2023,Research Scientist,Data Science and Research,212800,Senior,United States
2023,Research Scientist,Data Science and Research,124100,Senior,United States
2023,Data Scientist,Data Science and Research,205000,Mid-level,United States
2023,Data Scientist,Data Science and Research,166000,Mid-level,United States
2023,Data Scientist,Data Science and Research,231650,Senior,United States
2023,Data Scientist,Data Science and Research,189100,Senior,United States
2023,Data Engineer,Data Engineering,160000,Senior,Canada
2023,Data Engineer,Data Engineering,120000,Senior,Canada
2023,Data Engineer,Data Engineering,266875,Senior,United States
2023,Data Engineer,Data Engineering,128250,Senior,United States
2023,Data Engineer,Data Engineering,158600,Mid-level,United States
2023,Data Engineer,Data Engineering,115300,Mid-level,United States
2023,Data Engineer,Data Engineering,225300,Senior,United States
2023,Data Engineer,Data Engineering,197400,Senior,United States
2023,Data Analyst,Data Analysis,109900,Entry-level,United States
2023,Data Analyst,Data Analysis,61200,Entry-level,United States
2023,Data Integration Engineer,Data Engineering,161000,Senior,United States
2023,Data Integration Engineer,Data Engineering,75000,Senior,United States
2023,Data Analyst,Data Analysis,166000,Mid-level,United States
2023,Data Analyst,Data Analysis,73100,Mid-level,United States
2023,Data Scientist,Data Science and Research,138510,Mid-level,United States
2023,Data Scientist,Data Science and Research,95490,Mid-level,United States
2023,Data Analyst,Data Analysis,150000,Mid-level,United States
2023,Data Analyst,Data Analysis,110000,Mid-level,United States
2023,Data Scientist,Data Science and Research,232200,Senior,United States
2023,Data Scientist,Data Science and Research,133300,Senior,United States
2023,Machine Learning Engineer,Machine Learning and AI,121788,Senior,Lithuania
2023,Machine Learning Engineer,Machine Learning and AI,79032,Senior,Lithuania
2023,Analytics Engineer,Leadership and Management,178250,Senior,United States
2023,Analytics Engineer,Leadership and Management,110500,Senior,United States
